imdbId,Imdb Link,Title,IMDB Score,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
2937696,http://www.imdb.com/title/tt2937696,Everybody wants Some!! (2016),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987732,http://www.imdb.com/title/tt2987732,Fack ju GÃÂÃÂ¦hte (2013),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150543,http://www.imdb.com/title/tt2150543,Two Hundred Thousand Dirty (2012),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474438,http://www.imdb.com/title/tt2474438,Attila Marcel (2013),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711466,http://www.imdb.com/title/tt3711466,Kukhnya v Parizhe (2014),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723121,http://www.imdb.com/title/tt1723121,We're the Millers (2013),0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469021,http://www.imdb.com/title/tt469021,Alan Partridge: Alpha Papa (2013),0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438354,http://www.imdb.com/title/tt3438354,Smetto quando voglio (2014),0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969050,http://www.imdb.com/title/tt2969050,Dampfnudelblues (2013),0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824458,http://www.imdb.com/title/tt3824458,Tangerine (2015),0.7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924394,http://www.imdb.com/title/tt1924394,The Angels' Share (2012),0.7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523600,http://www.imdb.com/title/tt2523600,Viva la libertÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿ÃÂ½ (2013),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245049,http://www.imdb.com/title/tt2245049,Paziraie sadeh (2012),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839654,http://www.imdb.com/title/tt1839654,The Magic of Belle Isle (2012),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368222,http://www.imdb.com/title/tt3368222,Angry Indian Goddesses (2015),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017486,http://www.imdb.com/title/tt2017486,Closer to the Moon (2014),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883180,http://www.imdb.com/title/tt1883180,En duva satt pÃÂÃÂ´ en gren och funderade pÃÂÃÂ´ tillvaron (2014),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266638,http://www.imdb.com/title/tt4266638,Krisha (2015),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414046,http://www.imdb.com/title/tt2414046,Los insÃÂ¯ÃÂ¿ÃÂ½_litos peces gato (2013),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896036,http://www.imdb.com/title/tt2896036,Vivir es fÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿ÃÂ½cil con los ojos cerrados (2013),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246953,http://www.imdb.com/title/tt2246953,Rentaneko (2012),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483194,http://www.imdb.com/title/tt3483194,Tu Dors Nicole (2014),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605717,http://www.imdb.com/title/tt1605717,Frank (2014),0.7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1047011,http://www.imdb.com/title/tt1047011,Unfinished Song (2012),0.7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1772288,http://www.imdb.com/title/tt1772288,Danny Collins (2015),0.7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4173494,http://www.imdb.com/title/tt4173494,Rabu & PÃÂÃÂ¨su (2015),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2178470,http://www.imdb.com/title/tt2178470,Yeh Jawaani Hai Deewani (2013),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4415016,http://www.imdb.com/title/tt4415016,Seumool (2015),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1969062,http://www.imdb.com/title/tt1969062,Infinitely Polar Bear (2014),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1937118,http://www.imdb.com/title/tt1937118,Casse-tÃÂÃÂ»te chinois (2013),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1862079,http://www.imdb.com/title/tt1862079,Safety Not Guaranteed (2012),0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3205394,http://www.imdb.com/title/tt3205394,Roald Dahl's Esio Trot (2015),0.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1637725,http://www.imdb.com/title/tt1637725,Ted (2012),0.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2290113,http://www.imdb.com/title/tt2290113,Along the Roadside (2013),0.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4333674,http://www.imdb.com/title/tt4333674,Hunterrr (2015),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5210078,http://www.imdb.com/title/tt5210078,On the Twelfth Day of Christmas (2015),0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2585160,http://www.imdb.com/title/tt2585160,Gluckauf (2015),0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106464,http://www.imdb.com/title/tt3106464,Garage Sale Mystery (2013),0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924429,http://www.imdb.com/title/tt1924429,Trance (2013),0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2822400,http://www.imdb.com/title/tt2822400,Tore tanzt (2013),0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4088268,http://www.imdb.com/title/tt4088268,Department Q: A Conspiracy of Faith (2016),0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2545088,http://www.imdb.com/title/tt2545088,American Promise (2013),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003774,http://www.imdb.com/title/tt4003774,Meet the Mormons (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379679,http://www.imdb.com/title/tt2379679,Approaching the Elephant (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312868,http://www.imdb.com/title/tt3312868,Deep Web (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323536,http://www.imdb.com/title/tt4323536,The Emperor's New Clothes (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522716,http://www.imdb.com/title/tt4522716,I bambini sanno (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676596,http://www.imdb.com/title/tt3676596,My Brother the Terrorist (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219836,http://www.imdb.com/title/tt4219836,Top Spin (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505666,http://www.imdb.com/title/tt4505666,Prescription Thugs (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492002,http://www.imdb.com/title/tt2492002,The Homestretch (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902012,http://www.imdb.com/title/tt4902012,Hurricane of Fun: The Making of Wet Hot (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239548,http://www.imdb.com/title/tt4239548,Deli Man (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204371,http://www.imdb.com/title/tt2204371,Somm (2012),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817848,http://www.imdb.com/title/tt3817848,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278464,http://www.imdb.com/title/tt5278464,Holy Hell (2016),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271401,http://www.imdb.com/title/tt2271401,Inori (2012),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507128,http://www.imdb.com/title/tt2507128,Birth of the Living Dead (2013),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246328,http://www.imdb.com/title/tt5246328,How to Let Go of the World and Love All the Things Climate Can't Change (2016),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933794,http://www.imdb.com/title/tt2933794,Man vs Snake: The Long and Twisted Tale of Nibbler (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551954,http://www.imdb.com/title/tt3551954,Raiders!: The Story of the Greatest Fan Film Ever Made (2015),0.7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956754,http://www.imdb.com/title/tt3956754,I Touched All Your Stuff (2014),0.7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530936,http://www.imdb.com/title/tt2530936,Ekspeditionen til verdens ende (2013),0.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981690,http://www.imdb.com/title/tt1981690,Stolen Seas (2012),0.7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074502,http://www.imdb.com/title/tt4074502,Dark Star: HR Gigers Welt (2014),0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415458,http://www.imdb.com/title/tt2415458,The Wolfpack (2015),0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915662,http://www.imdb.com/title/tt2915662,Double Play: James Benning and Richard Linklater (2013),0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826550,http://www.imdb.com/title/tt1826550,Mad As Hell (2014),0.7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481238,http://www.imdb.com/title/tt2481238,Pokazatelnyy protsess: Istoriya Pussy Riot (2013),0.7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740874,http://www.imdb.com/title/tt2740874,Two: The Story of Roman & Nyro (2013),0.7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459730,http://www.imdb.com/title/tt5459730,Poi E (2016),0.7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1757800,http://www.imdb.com/title/tt1757800,Mitt (2014),0.7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3520318,http://www.imdb.com/title/tt3520318,Man-sin (2013),0.7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2112152,http://www.imdb.com/title/tt2112152,For No Good Reason (2012),0.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1829041,http://www.imdb.com/title/tt1829041,Joffrey: Mavericks of American Dance (2012),0.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4096620,http://www.imdb.com/title/tt4096620,Troublemakers: The Story of Land Art (2015),0.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2880448,http://www.imdb.com/title/tt2880448,Chaos on the Bridge (2014),0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2966760,http://www.imdb.com/title/tt2966760,Pantani: The Accidental Death of a Cyclist (2014),0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3911554,http://www.imdb.com/title/tt3911554,Mad Tiger (2015),0.7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5952332,http://www.imdb.com/title/tt5952332,Amanda Knox (2016),0.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074304,http://www.imdb.com/title/tt4074304,Pervert Park (2014),0.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215846,http://www.imdb.com/title/tt3215846,Dreamcatcher (2015),0.7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281095,http://www.imdb.com/title/tt2281095,American Addict (2012),0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119052,http://www.imdb.com/title/tt4119052,Those Who Feel the Fire Burning (2014),0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130282,http://www.imdb.com/title/tt2130282,These Birds Walk (2013),0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066922,http://www.imdb.com/title/tt2066922,MetsÃÂ¯ÃÂ¿ÃÂ½_n tarina (2012),0.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3263520,http://www.imdb.com/title/tt3263520,Ivory Tower (2014),0.7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2064960,http://www.imdb.com/title/tt2064960,The Great Flood (2012),0.7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2062645,http://www.imdb.com/title/tt2062645,Hecho en MÃÂÃÂ©xico (2012),0.7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2091398,http://www.imdb.com/title/tt2091398,The Revisionaries (2012),0.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2245223,http://www.imdb.com/title/tt2245223,The Source Family (2012),0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3231010,http://www.imdb.com/title/tt3231010,Island of Lemurs: Madagascar (2014),0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4084844,http://www.imdb.com/title/tt4084844,"Chau, Beyond the Lines (2015)",0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2674152,http://www.imdb.com/title/tt2674152,The Battle of Amfar (2013),0.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2669646,http://www.imdb.com/title/tt2669646,Mein Weg nach Olympia (2013),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2514894,http://www.imdb.com/title/tt2514894,Medora (2013),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3962848,http://www.imdb.com/title/tt3962848,Welcome to Leith (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2343266,http://www.imdb.com/title/tt2343266,No Place on Earth (2012),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4082596,http://www.imdb.com/title/tt4082596,The Russian Woodpecker (2015),0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2395459,http://www.imdb.com/title/tt2395459,Thy Womb (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923042,http://www.imdb.com/title/tt4923042,Tharlo (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937390,http://www.imdb.com/title/tt1937390,Nymphomaniac: Vol. I (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428788,http://www.imdb.com/title/tt4428788,Marguerite (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119416,http://www.imdb.com/title/tt3119416,Stray Dogs (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536846,http://www.imdb.com/title/tt2536846,Call Me Crazy: A Five Film (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047890,http://www.imdb.com/title/tt2047890,The Woodcarver (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560492,http://www.imdb.com/title/tt3560492,Kami no tsuki (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172049,http://www.imdb.com/title/tt1172049,Demolition (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551492,http://www.imdb.com/title/tt2551492,Wajma (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474994,http://www.imdb.com/title/tt3474994,Casa Grande (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721936,http://www.imdb.com/title/tt3721936,American Honey (2016),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317326,http://www.imdb.com/title/tt3317326,The Trip to Bountiful (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591984,http://www.imdb.com/title/tt3591984,Belye nochi pochtalona Alekseya Tryapitsyna (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905042,http://www.imdb.com/title/tt1905042,Standing Up (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791302,http://www.imdb.com/title/tt3791302,La tÃÂÃÂ»te haute (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027091,http://www.imdb.com/title/tt2027091,Druid Peak (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463014,http://www.imdb.com/title/tt3463014,Halam Geldi (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645368,http://www.imdb.com/title/tt4645368,It's Only the End of the World (2016),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319018,http://www.imdb.com/title/tt3319018,My Name Is Emily (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907156,http://www.imdb.com/title/tt3907156,Cavalo Dinheiro (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942989,http://www.imdb.com/title/tt1942989,The Citizen (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332865,http://www.imdb.com/title/tt2332865,Todo el mundo tiene a alguien menos yo (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521188,http://www.imdb.com/title/tt2521188,Pod mocnym aniolem (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317546,http://www.imdb.com/title/tt5317546,"Murder, She Baked: A Peach Cobbler Mystery (2016)",0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720788,http://www.imdb.com/title/tt3720788,The Disappearance of Eleanor Rigby: Her (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661798,http://www.imdb.com/title/tt3661798,Dohee-ya (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843287,http://www.imdb.com/title/tt1843287,Like Someone in Love (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289126,http://www.imdb.com/title/tt3289126,Les hÃÂÃÂ©ritiers (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226437,http://www.imdb.com/title/tt2226437,Kompani Orheim (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5957584,http://www.imdb.com/title/tt5957584,Girl in the Box (2016),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976864,http://www.imdb.com/title/tt2976864,Ye Ying - Le promeneur d'oiseau (2013),0.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1661199,http://www.imdb.com/title/tt1661199,Cinderella (2015),0.7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2326554,http://www.imdb.com/title/tt2326554,A Girl Walks Home Alone at Night (2014),0.7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1766044,http://www.imdb.com/title/tt1766044,Poslednyaya skazka Rity (2012),0.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1978451,http://www.imdb.com/title/tt1978451,Hit 'n Strum (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2125500,http://www.imdb.com/title/tt2125500,The Last Elvis (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2298820,http://www.imdb.com/title/tt2298820,La cinquiÃÂÃÂ¬me saison (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2359002,http://www.imdb.com/title/tt2359002,Daglicht (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4135218,http://www.imdb.com/title/tt4135218,Cyberbully (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2770480,http://www.imdb.com/title/tt2770480,Remember Sunday (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1934269,http://www.imdb.com/title/tt1934269,Yossi (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1797504,http://www.imdb.com/title/tt1797504,Tengo ganas de ti (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2343617,http://www.imdb.com/title/tt2343617,LeijonasydÃÂ¯ÃÂ¿ÃÂ½_n (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2319760,http://www.imdb.com/title/tt2319760,Girlfriend Boyfriend (2012),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4871120,http://www.imdb.com/title/tt4871120,Road to Yesterday (2015),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2427892,http://www.imdb.com/title/tt2427892,Tom ÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿ÃÂ½ la ferme (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2324384,http://www.imdb.com/title/tt2324384,A nagy fÃÂ¯ÃÂ¿ÃÂ½_zet (2013),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2994190,http://www.imdb.com/title/tt2994190,Camp X-Ray (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3478140,http://www.imdb.com/title/tt3478140,Torneranno i prati (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2501366,http://www.imdb.com/title/tt2501366,Scrawl (2015),0.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4273292,http://www.imdb.com/title/tt4273292,Under the Shadow (2016),0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1259521,http://www.imdb.com/title/tt1259521,The Cabin in the Woods (2012),0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4701688,http://www.imdb.com/title/tt4701688,Demonte Colony (2015),0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4115896,http://www.imdb.com/title/tt4115896,Nuntius (2014),0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2225782,http://www.imdb.com/title/tt2225782,Walker (2012),0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2705402,http://www.imdb.com/title/tt2705402,Fist of Jesus (2012),0.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3826188,http://www.imdb.com/title/tt3826188,Boy (2014),0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3170900,http://www.imdb.com/title/tt3170900,Idealisten (2015),0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2828840,http://www.imdb.com/title/tt2828840,Jeonseolui joomeok (2013),0.6900000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390411,http://www.imdb.com/title/tt1390411,In the Heart of the Sea (2015),0.6900000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017038,http://www.imdb.com/title/tt2017038,All Is Lost (2013),0.6900000000000001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262980,http://www.imdb.com/title/tt4262980,Shin Godzilla (2016),0.6900000000000001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
